video_id,title,url,published_at,duration,playlist_or_source,include_wave,skip_reason,caption_status
cjxNKaQmGMI,Auto Inlay Toolpath Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=cjxNKaQmGMI,,1355.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
6fqg8QCrdKQ,Avalon Nameplate | Getting Started | V9,https://www.youtube.com/watch?v=6fqg8QCrdKQ,,1513.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
3hDQyd6x3x8,Avalon Nameplate | Vectric V11 Tutorials,https://www.youtube.com/watch?v=3hDQyd6x3x8,,1748.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
NaqmMW97Yek,B01 - VCarve Pro Overview,https://www.youtube.com/watch?v=NaqmMW97Yek,,739.0,CHANNEL,wave2,legacy training-series video,
eImztt7uUrY,B02 - VCarve Pro - Guide to the Interface,https://www.youtube.com/watch?v=eImztt7uUrY,,1213.0,CHANNEL,wave2,legacy training-series video,
YtSVWDFn66Q,B03 - Aspire Overview,https://www.youtube.com/watch?v=YtSVWDFn66Q,,874.0,CHANNEL,wave2,legacy training-series video,
aYK88LRyW3s,B04 -- Guide to the Aspire Interface,https://www.youtube.com/watch?v=aYK88LRyW3s,,1559.0,CHANNEL,wave2,legacy training-series video,
z5EfY72KGWg,B05 -- Getting Help,https://www.youtube.com/watch?v=z5EfY72KGWg,,453.0,CHANNEL,wave2,legacy training-series video,
DTPa7TviRVA,B06 -- Guide to the Aspire Clipart,https://www.youtube.com/watch?v=DTPa7TviRVA,,753.0,CHANNEL,wave2,legacy training-series video,
5qjuGmns-Js,BBQ Caddy Project with Axiom Precision | Vectric FREE CNC Project,https://www.youtube.com/watch?v=5qjuGmns-Js,,3105.0,CHANNEL,wave2,uncategorized tutorial,
PQqL0ndqon0,"BRAND NEW USER INTERFACE - Cut2D, VCarve & Aspire in V12 🎉 #shorts",https://www.youtube.com/watch?v=PQqL0ndqon0,,NA,CHANNEL,skip,short-form promo,
DSovvmJR8F4,Back Garden Grill Sign | Making a Beginners CNC Sign | In The Labs with Vectric | FREE CNC Projects,https://www.youtube.com/watch?v=DSovvmJR8F4,,1262.0,CHANNEL,skip,project/marketing fluff,
-ZJEO-Wl6Nk,Back with 3 more Vectric tips you need to know 👇,https://www.youtube.com/watch?v=-ZJEO-Wl6Nk,,NA,CHANNEL,wave2,uncategorized tutorial,
ezfghIaSdPQ,Banana Split Banana Holder | Michael Tylers FREE Project of the Month | Vectric,https://www.youtube.com/watch?v=ezfghIaSdPQ,,1379.0,CHANNEL,skip,project/marketing fluff,
qU2HMhoN7Tc,Banners and Ribbons - Drawing | Vectric V11 Tutorials,https://www.youtube.com/watch?v=qU2HMhoN7Tc,,1918.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
ec_vq_rHYcc,Banners and Ribbons | 3D Modeling | V9,https://www.youtube.com/watch?v=ec_vq_rHYcc,,1279.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
vHzBgrlg2To,Banners and Ribbons | Vector Drawing | V9,https://www.youtube.com/watch?v=vHzBgrlg2To,,1680.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
9mhfETp6hrU,Banners and Ribbons | Vectric V11 Tutorials,https://www.youtube.com/watch?v=9mhfETp6hrU,,1416.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
qOcbtBJK-Ls,Beer Cap Catcher,https://www.youtube.com/watch?v=qOcbtBJK-Ls,,NA,CHANNEL,wave2,uncategorized tutorial,
NOjKUayBbaM,Beer Tote Assembly,https://www.youtube.com/watch?v=NOjKUayBbaM,,66.0,CHANNEL,wave2,uncategorized tutorial,
txVbmfsoRpA,Beginner CNC FREE Projects | Winter MAKE OFF | In The Labs with Vectric | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=txVbmfsoRpA,,1455.0,CHANNEL,skip,project/marketing fluff,
v5F6hyPi634,Beki & Todd’s American-Style Sign,https://www.youtube.com/watch?v=v5F6hyPi634,,NA,CHANNEL,wave2,uncategorized tutorial,
NjwCDeWqGuU,Beki has the checklist… Todd has the suitcase… but has anyone told him where they’re going? 👀😂,https://www.youtube.com/watch?v=NjwCDeWqGuU,,NA,CHANNEL,wave2,uncategorized tutorial,
iJ-pfs9yZ6M,Believe It or Else by Michael Tyler | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=iJ-pfs9yZ6M,,3601.0,CHANNEL,skip,project/marketing fluff,
S5U7nK3VPsU,Bevelled Edges,https://www.youtube.com/watch?v=S5U7nK3VPsU,,621.0,CHANNEL,wave2,uncategorized tutorial,
WtrVN7sFu_A,Big CNC ideas… now made simple 👀,https://www.youtube.com/watch?v=WtrVN7sFu_A,,NA,CHANNEL,wave2,uncategorized tutorial,
rf4WvgghiVw,Big Vectric Announcement,https://www.youtube.com/watch?v=rf4WvgghiVw,,2280.0,CHANNEL,wave2,uncategorized tutorial,
3QlRLkY8fkQ,Birdie Project Modeling Tips | Vectric FREE CNC Projects #shorts,https://www.youtube.com/watch?v=3QlRLkY8fkQ,,NA,CHANNEL,skip,project/marketing fluff,
6Y_ceiYdx_o,Blumenmodell importieren | Vectric Tutorials,https://www.youtube.com/watch?v=6Y_ceiYdx_o,,1788.0,CHANNEL,wave2,uncategorized tutorial,
6suMmQbuf7Q,Bringing Play To The Workshop | Vectric Online UGM 2025,https://www.youtube.com/watch?v=6suMmQbuf7Q,,2027.0,CHANNEL,skip,project/marketing fluff,
_4n5ujuIsTw,Bulls Head | Getting Started | V9,https://www.youtube.com/watch?v=_4n5ujuIsTw,,1701.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
eJuGtDkx3lE,Bulls Head | Vectric V11 Tutorials,https://www.youtube.com/watch?v=eJuGtDkx3lE,,1647.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
053iysNUFE0,C03A - Vectric Widget - Vector Design,https://www.youtube.com/watch?v=053iysNUFE0,,1785.0,CHANNEL,wave2,uncategorized tutorial,
iFZxn31-rIc,C03C - Vectric Widget - Toolpath Creation,https://www.youtube.com/watch?v=iFZxn31-rIc,,2480.0,CHANNEL,wave2,uncategorized tutorial,
XxHqOJ35oKk,C04A - Five Star Coffee Sign - Edit Vectors,https://www.youtube.com/watch?v=XxHqOJ35oKk,,2005.0,CHANNEL,wave2,legacy C04 series (dup of V12 vectors),
OWqF5ioh_ic,C04C - Five Star Coffee Sign - Toolpath Creation,https://www.youtube.com/watch?v=OWqF5ioh_ic,,1272.0,CHANNEL,wave2,legacy C04 series (dup of V12 toolpaths),
_P-5a-QEL_s,C05A - US Buckle Photo - Vector Design,https://www.youtube.com/watch?v=_P-5a-QEL_s,,1603.0,CHANNEL,wave2,uncategorized tutorial,
GxR8g53WBfk,C05C - US Buckle Photo - Toolpath Creation,https://www.youtube.com/watch?v=GxR8g53WBfk,,1306.0,CHANNEL,wave2,uncategorized tutorial,
SmxDjrGoE7I,C06C - Howling Wolf Sign - Toolpath Creation,https://www.youtube.com/watch?v=SmxDjrGoE7I,,2368.0,CHANNEL,wave2,uncategorized tutorial,
sHCMp1b2okc,C07A - Gothic Quatrefoils - Vector Design,https://www.youtube.com/watch?v=sHCMp1b2okc,,1600.0,CHANNEL,wave2,uncategorized tutorial,
KC58d-IrBYY,C07C - Gothic Quatrefoils - Toolpath Creation,https://www.youtube.com/watch?v=KC58d-IrBYY,,2369.0,CHANNEL,wave2,uncategorized tutorial,
hlshuVZ4AtM,C08A - Raised Panel Door - Vector Design,https://www.youtube.com/watch?v=hlshuVZ4AtM,,1091.0,CHANNEL,wave2,uncategorized tutorial,
sPImAN73fPo,C08C - Raised Panel Door - Toolpath Creation,https://www.youtube.com/watch?v=sPImAN73fPo,,1197.0,CHANNEL,wave2,uncategorized tutorial,
w8cOO6JjlJY,CNC Mini Project | 3D Assembly | V9,https://www.youtube.com/watch?v=w8cOO6JjlJY,,1933.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
MfD4q80AjbY,CNC Mini Project | 3D Toolpaths | V9,https://www.youtube.com/watch?v=MfD4q80AjbY,,1095.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
JIHuvYiMvMM,CNC Stencil Art | Making 3D Stencil on your CNC | In the Labs with Olly | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=JIHuvYiMvMM,,1389.0,CHANNEL,skip,project/marketing fluff,
205apJCU9SA,CO1A - Rocket Nameplate - Vector Design,https://www.youtube.com/watch?v=205apJCU9SA,,909.0,CHANNEL,wave2,uncategorized tutorial,
b65KfBSyN8o,CO1C - Rocket Nameplate - Toolpath Creation,https://www.youtube.com/watch?v=b65KfBSyN8o,,971.0,CHANNEL,wave2,uncategorized tutorial,
R5Nj1FbxPts,CO2A - 3 Legged Table - Edit Vectors,https://www.youtube.com/watch?v=R5Nj1FbxPts,,1473.0,CHANNEL,wave2,uncategorized tutorial,
ks8Xatjmcag,CO2C - 3 Legged Table - Toolpath Creation,https://www.youtube.com/watch?v=ks8Xatjmcag,,1227.0,CHANNEL,wave2,uncategorized tutorial,
XOH4XIhBC-g,Cabinet Door Panel,https://www.youtube.com/watch?v=XOH4XIhBC-g,,1818.0,CHANNEL,skip,cabinet import non-goal,
lVgQJItJ2q0,Cabinet Door | Vectric EasyCarve #short #shorts,https://www.youtube.com/watch?v=lVgQJItJ2q0,,NA,CHANNEL,skip,cabinet import non-goal,
Px-iOwS7-mE,Catching up with our community never gets old,https://www.youtube.com/watch?v=Px-iOwS7-mE,,NA,CHANNEL,wave2,uncategorized tutorial,
beMuqjCH_Tc,Ceiling Rosette | Vectric EasyCarve #short #shorts,https://www.youtube.com/watch?v=beMuqjCH_Tc,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
YSNgzof90jk,Celtic Box Top | Vectric EasyCarve #short #shorts,https://www.youtube.com/watch?v=YSNgzof90jk,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
PPP39tN8OQI,Chamfer Toolpath Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=PPP39tN8OQI,,1331.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Ghmkbe-Vi6s,Children's Toolbox with Beki | Vectric's Christmas Toy Shop | Day 2 | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=Ghmkbe-Vi6s,,955.0,CHANNEL,skip,project/marketing fluff,
8dP-jpvJDPQ,Childs Name Plaque | 2D Toolpaths | V9,https://www.youtube.com/watch?v=8dP-jpvJDPQ,,988.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
aL4FhnYxQ7A,Childs Name Plaque | Vector Drawing | V9,https://www.youtube.com/watch?v=aL4FhnYxQ7A,,1601.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
eg_hzV_Wy_c,Christmas Bunting with Beki | The 12 Projects of Christmas Day 3 | Vectric Project,https://www.youtube.com/watch?v=eg_hzV_Wy_c,,799.0,CHANNEL,skip,project/marketing fluff,
7j7MQq1s7k4,Christmas Candle Holder with Beki | The 12 Projects of Christmas Day 7 | Vectric Project,https://www.youtube.com/watch?v=7j7MQq1s7k4,,800.0,CHANNEL,skip,project/marketing fluff,
hiQDgB61Yno,Christmas Growth Chart with Todd | The 12 Projects of Christmas Day 6 | Vectric Project,https://www.youtube.com/watch?v=hiQDgB61Yno,,1025.0,CHANNEL,skip,project/marketing fluff,
FEWWaC0JVrU,Christmas Marble Maze with Todd | The 12 Projects of Christmas Day 4 | Vectric Project,https://www.youtube.com/watch?v=FEWWaC0JVrU,,876.0,CHANNEL,skip,project/marketing fluff,
Dp6K_5Ra6b8,Christmas Snowman with Beki | The 12 Projects of Christmas Day 5 | Vectric Project,https://www.youtube.com/watch?v=Dp6K_5Ra6b8,,827.0,CHANNEL,skip,project/marketing fluff,
_z30lehpd60,Christmas Tree Decorations with Beki | The 12 Projects of Christmas Day 11 | Vectric Project,https://www.youtube.com/watch?v=_z30lehpd60,,745.0,CHANNEL,skip,project/marketing fluff,
KxHtcH-IT3M,Christmas Wine Bottle Stoppers with Todd | The 12 Projects of Christmas Day 12 | Vectric Project,https://www.youtube.com/watch?v=KxHtcH-IT3M,,997.0,CHANNEL,skip,project/marketing fluff,
3TKbpMQpu8I,Circus Trailer - Olivier Verdier | Vectric Worldwide UGM 2023,https://www.youtube.com/watch?v=3TKbpMQpu8I,,1770.0,CHANNEL,skip,project/marketing fluff,
3_K6OSVV7D8,Coat Of Arms | 3D Assembly | V9,https://www.youtube.com/watch?v=3_K6OSVV7D8,,1752.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
fyU44H34e6A,Coat of Arms 3D Assembly by Michael Mezalick | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=fyU44H34e6A,,1531.0,CHANNEL,skip,project/marketing fluff,
LTnBdEGGh04,Component Management,https://www.youtube.com/watch?v=LTnBdEGGh04,,751.0,CHANNEL,wave2,uncategorized tutorial,
AQxtvxjndms,Component Tree Guide | 3D Modeling | V9,https://www.youtube.com/watch?v=AQxtvxjndms,,1419.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Z-PD8t6NAlA,Component Tree Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=Z-PD8t6NAlA,,1229.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
PNPNT5Dxbqs,Con Rod | 2D Toolpaths | V9,https://www.youtube.com/watch?v=PNPNT5Dxbqs,,1347.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Abzed4uU0yk,Con Rod | Vectric V11 Tutorials,https://www.youtube.com/watch?v=Abzed4uU0yk,,2042.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
LnaMYTnpJY4,Crafting An Impactful Multi-Material Sign Part 1 | Vectric Online UGM 2025,https://www.youtube.com/watch?v=LnaMYTnpJY4,,2503.0,CHANNEL,skip,project/marketing fluff,
Su8yWsGqP7E,Crafting An Impactful Multi-Material Sign Part 2 | Vectric Online UGM 2025,https://www.youtube.com/watch?v=Su8yWsGqP7E,,3406.0,CHANNEL,skip,project/marketing fluff,
t91BbgJUXTA,Crafting Decorative Boxes and Custom Foam Inserts | Vectric Online UGM 2025,https://www.youtube.com/watch?v=t91BbgJUXTA,,2179.0,CHANNEL,skip,project/marketing fluff,
gZQIrtrlQ-E,Create Shape Guide | 3D Modeling | V9,https://www.youtube.com/watch?v=gZQIrtrlQ-E,,1689.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
1OZVCOYlYy8,Create Shape Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=1OZVCOYlYy8,,2840.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
IGznnaJZYBI,Create Shape Overview,https://www.youtube.com/watch?v=IGznnaJZYBI,,767.0,CHANNEL,wave2,uncategorized tutorial,
f7dySD2E9lI,Create Your Own Gadgets by Mike | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=f7dySD2E9lI,,3386.0,CHANNEL,skip,project/marketing fluff,
Y0EmobBgsO8,Create Your Own Kitchen Accessories For Free With Our Latest Project. 🍴✨,https://www.youtube.com/watch?v=Y0EmobBgsO8,,NA,CHANNEL,wave2,uncategorized tutorial,
BfaUiErqnFM,Create your 3D model in EasyCreate ✨,https://www.youtube.com/watch?v=BfaUiErqnFM,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
iG3EMdeF0t8,Creating a Carved Recess | 3D Modeling | V9,https://www.youtube.com/watch?v=iG3EMdeF0t8,,1124.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
mUirLAO7E90,Creating a Carved Recess | Vectric V11 Tutorials,https://www.youtube.com/watch?v=mUirLAO7E90,,1584.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
YaCHOEPq518,Creating a Column | Vectric V11 Tutorials,https://www.youtube.com/watch?v=YaCHOEPq518,,2862.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
lM_kJQwnFCk,Creating a Dished Recess | 3D Modeling | V9,https://www.youtube.com/watch?v=lM_kJQwnFCk,,1366.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
X7ZqatR5lPM,Creating a Dished Recess | Vectric V11 Tutorials,https://www.youtube.com/watch?v=X7ZqatR5lPM,,1772.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
IWkU7pBJ3zU,Creating a Fluted Column | Vectric V11 Tutorials,https://www.youtube.com/watch?v=IWkU7pBJ3zU,,587.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
htEfRTdLDVo,Creating a Rounded Toolpath | Vectric V11 Tutorials,https://www.youtube.com/watch?v=htEfRTdLDVo,,426.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
4-84MaPxrq4,Creating a Spiral Column | Vectric V11 Tutorials,https://www.youtube.com/watch?v=4-84MaPxrq4,,516.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
nVfzOyRhVA0,Creating a Toy Truck by Tim Sway | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=nVfzOyRhVA0,,1550.0,CHANNEL,skip,project/marketing fluff,
_-zcD_X-FPo,Critical hit on your next CNC project. 🎲,https://www.youtube.com/watch?v=_-zcD_X-FPo,,NA,CHANNEL,wave2,uncategorized tutorial,
Yx-nnGoA1o0,"Curve Fitting, Filleting",https://www.youtube.com/watch?v=Yx-nnGoA1o0,,1118.0,CHANNEL,wave2,uncategorized tutorial,
I47hNeDwQ50,Custom Brush Sculpting | Vectric V11.5 Tutorials,https://www.youtube.com/watch?v=I47hNeDwQ50,,3351.0,CHANNEL,skip,sculpting deep-dive post-lean,
VU8ufrHqDs8,Cut2D - Calculating CNC Toolpaths for a Wing Spar - New,https://www.youtube.com/watch?v=VU8ufrHqDs8,,592.0,CHANNEL,wave2,uncategorized tutorial,
idrbUgMcvKs,Cut3D - 2 Sided CNC Model Machining,https://www.youtube.com/watch?v=idrbUgMcvKs,,478.0,CHANNEL,wave2,uncategorized tutorial,
3ccL_rYWVCc,Cut3D - 3D Model Slicing and CNC Machining,https://www.youtube.com/watch?v=3ccL_rYWVCc,,426.0,CHANNEL,wave2,uncategorized tutorial,
PJsG5mQ6Zxw,Cut3D - 4 Sided CNC Model Machining,https://www.youtube.com/watch?v=PJsG5mQ6Zxw,,598.0,CHANNEL,wave2,uncategorized tutorial,
0aXewNoqMkk,Cut3D - Calculating CNC Toolpaths for a 3D Bowl,https://www.youtube.com/watch?v=0aXewNoqMkk,,553.0,CHANNEL,wave2,uncategorized tutorial,
RKCaNRMiwiw,Cutting Leather On Your CNC with George | Vectric Worldwide UGM 2023,https://www.youtube.com/watch?v=RKCaNRMiwiw,,2316.0,CHANNEL,skip,project/marketing fluff,
TGWc0osQUVM,D&M Project & 3D Machining with Todd | Vectric Worldwide UGM 2021,https://www.youtube.com/watch?v=TGWc0osQUVM,,3361.0,CHANNEL,skip,project/marketing fluff,
cFATfyvs0p4,D01 - Working with Imported Vectors,https://www.youtube.com/watch?v=cFATfyvs0p4,,1203.0,CHANNEL,wave2,uncategorized tutorial,
MpFdydzncmA,D02 - Toolpath Tiling,https://www.youtube.com/watch?v=MpFdydzncmA,,814.0,CHANNEL,wave2,uncategorized tutorial,
Tq6gWtwXVJA,D03 - Importing 3D Toolpaths - Multiple Objects,https://www.youtube.com/watch?v=Tq6gWtwXVJA,,2353.0,CHANNEL,wave2,uncategorized tutorial,
dLr-KMpIQ1I,D04 - Importing PhotoVCarve Toolpaths,https://www.youtube.com/watch?v=dLr-KMpIQ1I,,777.0,CHANNEL,skip,photo V-carve excluded,
1UVlhdbyAyY,D05 - Working with Nested Cabinet Files,https://www.youtube.com/watch?v=1UVlhdbyAyY,,2232.0,CHANNEL,skip,cabinet import non-goal,
fRQWHqfXcnw,D06 - Rotary Job Setup and Machining,https://www.youtube.com/watch?v=fRQWHqfXcnw,,1873.0,CHANNEL,skip,rotary/wrapped post-lean,
d4992bEoNYI,D07 - VCarve Inlay Technique,https://www.youtube.com/watch?v=d4992bEoNYI,,1089.0,CHANNEL,wave2,defer: vcarve inlay,
KEDjuvUAx2M,D08 - Two Sided Machining,https://www.youtube.com/watch?v=KEDjuvUAx2M,,1308.0,CHANNEL,skip,two-sided post-lean,
2M-02lbmMYw,"DRAWING IN THE 3D VIEW coming to Cut2D, VCarve & Aspire in V12 🎉 #shorts",https://www.youtube.com/watch?v=2M-02lbmMYw,,NA,CHANNEL,skip,short-form promo,
UaUiI0UF93M,Dave Hebson's Gravity Tray ⭐,https://www.youtube.com/watch?v=UaUiI0UF93M,,NA,CHANNEL,wave2,uncategorized tutorial,
OE8pPGByV3E,Dean Makes took the moulding toolpath and ran with it…,https://www.youtube.com/watch?v=OE8pPGByV3E,,NA,CHANNEL,wave2,defer: moulding,
nUjoA7KYP3o,Deer Coat Hooks | Vectric EasyCarve #short #shorts,https://www.youtube.com/watch?v=nUjoA7KYP3o,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
0PWGVhCEUyk,Design & Make  - Creating a new layout from one project,https://www.youtube.com/watch?v=0PWGVhCEUyk,,883.0,CHANNEL,skip,Design&Make marketing/model shop,
6E72AclZ1bw,Design & Make - Advent Candle Holder Part 3,https://www.youtube.com/watch?v=6E72AclZ1bw,,579.0,CHANNEL,skip,Design&Make marketing/model shop,
2pUffUtl_YI,Design & Make - Holiday Centerpieces Part 2,https://www.youtube.com/watch?v=2pUffUtl_YI,,842.0,CHANNEL,skip,Design&Make marketing/model shop,
02Cx3Sr3dSo,Design & Make - Layout a Fall Door Sign Part 1,https://www.youtube.com/watch?v=02Cx3Sr3dSo,,1051.0,CHANNEL,skip,Design&Make marketing/model shop,
DL4WuKEwVxA,Design & Make - The Assembled Layout and Simple Tooling,https://www.youtube.com/watch?v=DL4WuKEwVxA,,1000.0,CHANNEL,skip,Design&Make marketing/model shop,
1POxJg1xOSs,Design & Make Project - 3D Machining | Vectric Worldwide UGM 2023,https://www.youtube.com/watch?v=1POxJg1xOSs,,3370.0,CHANNEL,skip,Design&Make marketing/model shop,
vAyEqistur8,Design & Make Project - 3D Toolpaths | Vectric V11 Tutorials,https://www.youtube.com/watch?v=vAyEqistur8,,983.0,CHANNEL,skip,Design&Make marketing/model shop,
w1cUXorfEtM,Design & Make Project | Vectric V11 Tutorials,https://www.youtube.com/watch?v=w1cUXorfEtM,,2453.0,CHANNEL,skip,Design&Make marketing/model shop,
2ruNK39wNlk,Designing Furniture with Aspire | Vectric Online UGM 2025,https://www.youtube.com/watch?v=2ruNK39wNlk,,3411.0,CHANNEL,skip,project/marketing fluff,
NY5RGS0ZzKI,Desks Unite with Bill Young | Vectric Worldwide UGM 2021,https://www.youtube.com/watch?v=NY5RGS0ZzKI,,2106.0,CHANNEL,skip,project/marketing fluff,
paQfDVRBtjA,Desktop VS Pro - What's the difference? | Vectric CNC Software,https://www.youtube.com/watch?v=paQfDVRBtjA,,318.0,CHANNEL,wave2,uncategorized tutorial,
w-vlVUA1KB4,Did you know you can do more than just 3D machine your EasyCreate models? 🤔✨,https://www.youtube.com/watch?v=w-vlVUA1KB4,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
nefDOKMNPNc,Did you know you can do this in your Vectric software? 👀✨,https://www.youtube.com/watch?v=nefDOKMNPNc,,NA,CHANNEL,wave2,uncategorized tutorial,
C8mPdTZdtic,Did you know you can save out your previews in Vectric software? 👀✨,https://www.youtube.com/watch?v=C8mPdTZdtic,,NA,CHANNEL,wave2,uncategorized tutorial,
ll2ByPGK-Gs,Did you know you can upload your own photos into EasyCreate? 🖼️✨ #vectric #woodworking #cncsoftware,https://www.youtube.com/watch?v=ll2ByPGK-Gs,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
0mkB69Eh_pY,Dimensioning Quick Guide | Vector Drawing | V9,https://www.youtube.com/watch?v=0mkB69Eh_pY,,539.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
MiwWJyH2kR4,Dimensioning Quick Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=MiwWJyH2kR4,,611.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
